credit_amount_wins,credit_amount_log,high_amount_flag,monthly_payment,credit_per_existing,installment_rel,many_dependents_flag,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,savings_status_ord,employment_ord,job_ord,purpose_business,purpose_domestic appliance,purpose_education,purpose_furniture/equipment,purpose_new car,purpose_other,purpose_radio/tv,purpose_repairs,purpose_retraining,purpose_used car,personal_status_female div/dep/mar,personal_status_male div/sep,personal_status_male mar/wid,personal_status_male single,other_parties_co applicant,other_parties_guarantor,other_parties_none,property_magnitude_car,property_magnitude_life insurance,property_magnitude_no known property,property_magnitude_real estate,other_payment_plans_bank,other_payment_plans_none,other_payment_plans_stores,housing_for free,housing_own,housing_rent,own_telephone_none,own_telephone_yes,foreign_worker_no,foreign_worker_yes
-0.2286928578303001,0.10831034038553444,-0.10050378152592122,-0.47368240324991023,0.017053302839095303,-0.27150534682723815,-0.43643578047198484,0.2734985070878224,-0.22889957371639708,-0.8376025122779064,-0.7472929962930807,-0.11992219192911042,-0.7187454693270836,-0.4364357804719845,2.8475563788163725,1.335717456695525,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4149314692904949,0.7571388812448607,-0.10050378152592122,-0.17966128498316725,-0.1782723046173237,-0.4428548281329971,-0.43643578047198484,0.7815452694800622,0.3965037290288589,0.9421637820708985,-0.7472929962930807,-0.6634788692281958,1.045047093438766,-0.4364357804719845,-0.21570462932315856,-2.0193028426966886,1.703047078961249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.25546978680814353,0.624015001000049,-0.10050378152592122,-0.4813205552426714,0.5584519672795059,-0.2756668399495243,-0.43643578047198484,1.289592031872302,0.24155641165211686,-0.8376025122779064,1.053413018870969,0.8765983831192128,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,1.335717456695525,-1.4110961511393205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.6785750924664992,-0.6750669499959148,-0.10050378152592122,-0.3870371155605126,-0.486012441048255,-0.22429840866475365,-0.43643578047198484,-0.742595017696657,-0.666045628537737,-0.8376025122779064,-0.7472929962930807,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.18421275478100585,0.5598110504440639,-0.10050378152592122,0.34574810362088654,0.47877117736584146,1.1242854691953397,-0.43643578047198484,-0.2345482553044173,0.1723166683799012,-1.727485659452309,1.053413018870969,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-1.1805477678486354,0.1459754639109642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.638517085272865,-0.5826925885187914,-0.10050378152592122,-0.5293931754912441,-0.44121891590760043,-0.5381270132120147,-0.43643578047198484,-0.48857163650053714,-0.6271216647522752,0.9421637820708985,-0.7472929962930807,-1.207035546527281,-0.7187454693270836,-0.4364357804719845,0.8053823733900184,-0.34179269300058196,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.21790800973970628,0.12233651316616898,-0.10050378152592122,-0.3303647543851187,0.02911309806927161,-0.4839087017390164,-0.43643578047198484,0.01947512589170256,-0.2184200450049266,0.9421637820708985,1.053413018870969,-0.6634788692281958,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-1.1805477678486354,1.703047078961249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.5487717422332807,-0.3968744640913131,-0.10050378152592122,-0.7712122975453108,-0.34086419131363416,-0.6040021500733143,-0.43643578047198484,0.2734985070878224,-0.5399170151175388,0.9421637820708985,-1.6476460038751053,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-1.1805477678486354,-1.4110961511393205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.35464447660259213,-0.06779995365697478,-0.10050378152592122,0.2151834403917678,-0.12378787717046252,0.9820144209523076,-0.43643578047198484,-0.742595017696657,-0.35128549831107014,-1.727485659452309,-0.7472929962930807,0.9671911626690604,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5206541025685183,-0.34373143161154046,-0.10050378152592122,-0.5278655449711086,-0.30942258232067477,-0.3010259392205708,-0.43643578047198484,-0.2345482553044173,-0.512595386691205,-0.8376025122779064,-0.7472929962930807,-0.4822933101285007,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,1.703047078961249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.8180077713520334,-1.0601438989327783,-0.10050378152592122,-0.4961672140781738,-0.6419283650955331,-0.5290757655817926,-0.43643578047198484,-0.9119439384940703,-0.8015309640217482,0.9421637820708985,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.4741576210452443,1.4052840780358558,-0.10050378152592122,-0.14375003524734745,0.4139497855399396,0.5908990872491916,-0.43643578047198484,2.3056855566567815,1.4257431560482807,-1.727485659452309,-1.6476460038751053,-0.11992219192911042,1.045047093438766,-0.4364357804719845,-0.21570462932315856,0.4969623818474715,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.6987135652172511,1.5091953484398977,-0.10050378152592122,-0.03938184727481065,2.1723109932605857,-0.034885444734652514,-0.43643578047198484,2.3056855566567815,1.6439419145763985,-0.8376025122779064,1.053413018870969,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,0.8053823733900184,-2.0193028426966886,1.703047078961249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.33461547300577504,-0.03814836730010944,-0.10050378152592122,-0.57214295792047,-0.10139111460013527,-0.5497726917853013,-0.43643578047198484,0.2734985070878224,-0.33182351641833924,0.9421637820708985,-1.6476460038751053,0.8765983831192128,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,1.335717456695525,0.1459754639109642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.22773732028947374,0.5994033162921586,-0.10050378152592122,0.1430642814468056,0.5274410652590527,0.06451665024621435,-0.43643578047198484,0.01947512589170256,0.21460905210833564,-0.8376025122779064,-0.7472929962930807,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,0.4969623818474715,-1.4110961511393205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.7294179477507271,-0.8026461997916597,-0.10050378152592122,-0.9391322980561927,-0.5428657614190857,-0.64974606362921,-0.43643578047198484,0.2734985070878224,-0.7154491210346692,0.9421637820708985,-1.6476460038751053,0.0612633671705847,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,1.335717456695525,1.703047078961249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.4805960953748841,-0.27158968860977006,-0.10050378152592122,0.25657267689867297,-0.26462905718002033,1.0271146028712306,-0.43643578047198484,-0.9119439384940703,-0.4736714229057432,-1.727485659452309,1.053413018870969,0.2424489262702798,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
-0.3253713174995518,-0.0246880275215583,-0.10050378152592122,-0.06365685009689936,-0.09105414725998412,-0.04811119061969613,-0.43643578047198484,-0.48857163650053714,-0.32284106323707884,-0.8376025122779064,0.15306001128894414,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-1.1805477678486354,-1.4110961511393205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.12990334118194416,0.5086533495363437,-0.10050378152592122,0.27843688807363454,0.4180414942424542,-0.31806205083029493,-0.43643578047198484,-0.2345482553044173,0.11954475593999629,0.9421637820708985,-1.6476460038751053,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,0.4969623818474715,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.2949426389582335,0.018658753884274168,-0.10050378152592122,-0.7075530734136067,-0.05702829643198709,-0.586660427605136,-0.43643578047198484,0.7815452694800622,-0.29327382151543,0.9421637820708985,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,0.4969623818474715,0.1459754639109642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.09311191040569218,0.27449554797725373,-0.10050378152592122,0.7013995610714329,0.1686621571613106,0.3687143708846158,-0.43643578047198484,-0.742595017696657,-0.09715692705791107,-0.8376025122779064,-1.6476460038751053,-0.7540716487780433,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,0.4969623818474715,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.13856234164462325,0.221120518651356,-0.10050378152592122,-0.38990142218477936,0.11783873440556795,-0.22585896838237918,-0.43643578047198484,0.2734985070878224,-0.14132065519910808,-0.8376025122779064,1.053413018870969,-0.8446644283278909,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,1.335717456695525,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.6635533397688863,-0.6396522883314711,-0.10050378152592122,-0.013245046733047059,-0.781262069141083,-0.27189548632540445,-0.43643578047198484,-0.9966183988927769,-0.6514491421181888,0.052280634896496016,-0.7472929962930807,-0.7540716487780433,1.045047093438766,-0.4364357804719845,-0.21570462932315856,0.4969623818474715,0.1459754639109642,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8638433757370572,-1.216543223359256,-0.10050378152592122,-1.0640876928926486,-0.693182494823782,-0.6837857775545993,-0.43643578047198484,0.2734985070878224,-0.8460689610454977,0.9421637820708985,-0.7472929962930807,-0.3917005305786531,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,0.4969623818474715,0.1459754639109642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.32306027862299597,-0.021344624994078503,-0.10050378152592122,-0.5614018065018634,-0.08846990542494648,-0.5468466418776747,-0.43643578047198484,0.2734985070878224,-0.32059544994176375,0.9421637820708985,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,-1.1805477678486354,-1.4110961511393205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6065477141471761,-0.513412033270813,-0.10050378152592122,-0.024415844048163587,-0.4054702371895782,-0.2759529421357318,2.2912878474779204,-0.9119439384940703,-0.5960573475004163,0.052280634896496016,-0.7472929962930807,0.42363448536997494,-0.7187454693270836,2.29128784747792,1.8264693761031954,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-0.4097242364938391,-0.15301477224462975,-0.10050378152592122,1.622274273127118,-0.18537897423886227,0.8704343922116144,-0.43643578047198484,-1.2506417800888967,-0.4048059485160801,-0.8376025122779064,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,0.4969623818474715,0.1459754639109642,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
-0.7455952198866178,-0.8460161021469429,-0.10050378152592122,-0.21661084678410414,-0.5609554542643499,0.5115055991736177,-0.43643578047198484,-0.9966183988927769,-0.7311684141018749,-1.727485659452309,1.053413018870969,-1.1164427669774335,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-1.1805477678486354,0.1459754639109642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.3011054092957157,0.009995704416391481,-0.10050378152592122,0.3147181101627153,-0.06391960799208773,-0.30817850460652263,-0.43643578047198484,-0.742595017696657,-0.29926212363627025,0.9421637820708985,0.15306001128894414,1.3295622808684506,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,1.335717456695525,0.1459754639109642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.7486766050553589,-0.8544437791721518,-0.10050378152592122,-0.5173630860519693,-0.5644011100444003,-0.5348498373562165,-0.43643578047198484,-0.742595017696657,-0.734162565162295,0.9421637820708985,-0.7472929962930807,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.1611023660154477,0.5382875892073357,-0.10050378152592122,1.174010223293199,0.4529287590154639,0.6262067620047369,2.2912878474779204,-0.742595017696657,0.14986053542675018,-0.8376025122779064,-0.7472929962930807,-0.5728860896783482,-0.7187454693270836,2.29128784747792,-0.21570462932315856,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.4428491270578058,-0.20709148778664863,-0.10050378152592122,-0.672751742874751,-0.22241977387440356,-0.5771800259200704,-0.43643578047198484,0.2734985070878224,-0.43699307241559654,0.9421637820708985,1.053413018870969,0.15185614672043227,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,0.1459754639109642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.9555145845071046,-1.6004995848434014,-0.10050378152592122,-0.9018963066778607,-0.9445000125371578,-0.6396024240056017,-0.43643578047198484,-0.742595017696657,-0.9351449550929968,0.9421637820708985,0.15306001128894414,-0.029329412379262863,1.045047093438766,-0.4364357804719845,-0.21570462932315856,1.335717456695525,0.1459754639109642,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8881092839408932,-1.3076561385249756,-0.10050378152592122,-0.9832903650567717,-0.7203170340916784,-0.661775379931761,-0.43643578047198484,-0.2345482553044173,-0.8696479006463063,0.9421637820708985,-0.7472929962930807,-0.9352572078777385,-0.7187454693270836,-0.4364357804719845,-0.21570462932315856,-0.34179269300058196,-1.4110961511393205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.536831374704409,-0.3740407339835788,-0.10050378152592122,-0.37815776355507313,-0.7104107718095412,-0.2194606727390986,-0.43643578047198484,-0.48857163650053714,-0.5283146797584107,-0.8376025122779064,-1.6476460038751053,-0.8446644283278909,1.045047093438766,-0.4364357804719845,-0.21570462932315856,-1.1805477678486354,-2.9681677661896053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.6313987773945564,0.91845561437185,-0.10050378152592122,-0.018687229042903153,0.9788219724456476,-0.023610399210284884,-0.43643578047198484,0.7815452694800622,0.6068428410233735,-0.8376025122779064,1.053413018870969,-1.025849987427586,-0.7187454693270836,-0.4364357804719845,-1.2367916320363355,0.4969623818474715,-1.4110961511393205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
